Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148
0.004368,-0.00108,0.000413,0.004801,-0.00872,-0.0099,-0.01108,0.001909,0.000351,-0.0013,-0.01812,-0.01079,0.007871,0.035039,0.682167,0.081073,0.112511,0.221729,0.270581,0.287952,0.324453,0.872677,0.097458,0.104772,0.215128,0.314028,0.429667,0.409901,156.1605,-74.851,272.193,46.18457,-31.0387,-29.092,-29.2947,457.0533,277.6223,-80.6167,-11.8706,-29.0966,54.58766,11.69843,0.681838,0.081034,0.112457,0.221622,0.270451,0.287813,0.324296,0.872256,0.097411,0.104721,0.215025,0.313877,0.42946,0.409704,0.157794,0.122524,0.07016,0.049554,0.0325,0.023549,0.013537,0.172902,0.13821,0.070971,0.053995,0.038848,0.028719,0.016258,0.698862,1.295149,0.826527,0.542294,0.475926,0.337198,0.140413,0.536873,1.204158,0.877441,0.565898,0.47178,0.263746,0.132665,1.774454,1.297669,0.762071,0.500406,0.457989,0.325683,0.126997,1.316282,1.077059,0.706572,0.507557,0.391094,0.221329,0.109153,4.205692,6.067531,5.149295,5.251195,7.428862,7.575872,6.944087,10.0182,-0.88095,-0.59231,-0.43371,-0.56133,-0.24088,-0.2473,-0.81435,0.234081,0.1847,0.099796,0.073288,0.050649,0.037139,0.021156,486.5299,6.8207,12.81002,50.92714,76.52429,87.08471,109.5203,810.7895,9.86211,11.38526,48.12669,103.5027,193.8496,172.5228,0.166667,4.733333,1.566667,0.483333,0.25,0.2,0.1,0.15,4.25,1.65,0.55,0.283333,0.166667,0.1
0.001384,-0.00018,0.000942,0.009467,-0.01349,0.041961,-0.02175,0.006993,0.000665,0.000799,-0.00075,-0.01863,-0.05421,-0.09302,1.692351,0.09033,0.095992,0.141011,0.249039,0.609149,0.362237,1.41147,0.062494,0.071996,0.100753,0.4164,0.625066,0.694255,1222.373,-510.399,101.9275,14.89472,-18.4599,14.51711,-16.6568,201.8419,94.0229,90.05971,-133.882,-22.3525,-11.5298,-7.4637,1.691605,0.09029,0.09595,0.140948,0.24893,0.608881,0.362078,1.410847,0.062466,0.071965,0.100708,0.416217,0.62479,0.693949,0.173102,0.135423,0.071381,0.03908,0.035613,0.038156,0.014697,0.127037,0.095861,0.047916,0.031207,0.036573,0.031792,0.02393,0.285268,1.228852,0.980247,0.622402,0.527277,0.232057,0.135967,0.23762,1.220962,0.915646,0.608378,0.345834,0.181992,0.106756,1.515464,1.236419,0.900781,0.599349,0.486723,0.164335,0.130625,1.17998,1.123109,0.808309,0.566883,0.26561,0.151983,0.087534,4.947494,7.137725,5.674491,5.524926,8.186559,7.970783,7.033506,10.1472,-0.9064,-0.55998,-0.5037,-0.27434,-0.2241,-0.61838,-0.61232,0.214716,0.165918,0.085972,0.050011,0.051048,0.049665,0.028083,1883.634,9.264275,10.4428,22.40354,70.43449,426.4773,153.2571,1888.334,4.442597,5.880162,11.51768,197.8048,435.8161,520.2198,0.083333,5.016667,2.116667,0.683333,0.4,0.166667,0.1,0.1,5.316667,1.8,0.866667,0.216667,0.133333,0.1
0.007731,0.000266,0.000314,-0.00432,0.01479,0.023598,-0.00175,0.00855,0.000553,-0.00023,-0.00565,-0.01017,-0.00654,-0.05648,0.317989,0.021928,0.038678,0.057079,0.191196,0.140602,0.105333,0.727281,0.025474,0.029798,0.073998,0.187059,0.229462,0.444005,41.13327,82.45554,123.1957,-13.2164,12.92757,5.9581,-60.1585,85.06305,46.04953,-127.918,-13.1047,-18.3873,-35.0958,-7.86129,0.317839,0.021918,0.03866,0.057053,0.191106,0.140536,0.105284,0.726939,0.025462,0.029784,0.073963,0.186971,0.229354,0.443796,0.04824,0.034796,0.022273,0.015971,0.014753,0.007983,0.002744,0.061832,0.043449,0.023387,0.019504,0.022984,0.013779,0.006145,0.408635,1.193025,0.681803,0.558504,0.308217,0.20909,0.080144,0.193121,1.195404,0.864508,0.543832,0.440656,0.220565,0.037049,1.822671,1.072677,0.55898,0.43033,0.203975,0.166727,0.080837,2.007658,1.089546,0.689669,0.470869,0.326102,0.144723,0.030921,3.339133,4.817351,4.556632,5.033914,6.57383,7.262403,6.967909,10.05257,0.121791,0.166681,0.231074,0.268203,0.090951,0.166521,-0.23806,0.078424,0.055665,0.032296,0.025209,0.027312,0.015924,0.00673,106.0402,0.511979,1.587475,3.45952,39.82024,20.89258,12.66519,265.2419,0.69216,0.94293,5.816999,37.48037,56.46866,212.5046,0.133333,5.5,1.416667,0.683333,0.166667,0.133333,0.05,0.1,6.8,2.083333,0.616667,0.283333,0.15,0.033333
0.000447,0.001738,0.000303,-0.00058,0.006624,0.02774,-0.01214,0.008738,-0.00038,0.001278,0.001773,-0.00164,-0.02114,-0.00444,0.691097,0.062344,0.070503,0.131205,0.192338,0.442636,0.278049,0.666347,0.042179,0.054729,0.12145,0.15797,0.380082,0.222157,1547.456,35.8627,232.8492,-225.883,29.03544,15.9568,-22.8958,76.25975,-109.68,42.81828,68.50329,-96.2464,-17.9803,-50.0756,0.690761,0.062314,0.070468,0.131141,0.192245,0.442422,0.277914,0.666024,0.042158,0.054702,0.121391,0.157893,0.379898,0.22205,0.125963,0.095374,0.05249,0.041531,0.028914,0.029653,0.012719,0.088906,0.064611,0.038369,0.03186,0.022368,0.021276,0.009517,0.518316,1.22821,0.855721,0.598673,0.540714,0.271098,0.157321,0.374781,1.181078,0.867361,0.584238,0.519096,0.209727,0.149968,2.062786,1.204457,0.76785,0.554743,0.478084,0.2409,0.147636,1.639983,1.065005,0.691734,0.53193,0.474232,0.168693,0.146809,4.080585,5.887039,5.200032,5.147092,7.502061,7.425684,6.937314,10.00843,-0.67833,-0.73647,-0.57048,-0.57023,-0.39988,-0.7232,-0.6124,0.154178,0.115199,0.065019,0.052344,0.036556,0.036496,0.015885,498.494,4.007471,5.119767,17.73189,38.25739,203.4202,79.64652,319.566,1.835603,3.082085,15.15559,25.90426,150.6119,51.91553,0.133333,4.783333,1.9,0.783333,0.383333,0.166667,0.116667,0.133333,4.866667,1.75,0.633333,0.333333,0.15,0.1
0.004394,5.65e-05,-0.00187,-0.00632,-0.0036,-0.03709,0.018905,0.00508,0.00186,0.001813,-0.00588,-0.00823,0.059061,-0.01911,0.290395,0.05612,0.056554,0.077598,0.09629,0.154353,0.128546,0.503536,0.051634,0.051626,0.119688,0.159433,0.260212,0.244244,66.09512,993.1958,-30.2272,-12.2811,-26.7635,-4.16178,6.799656,99.11946,27.76162,28.47022,-20.3701,-19.3678,4.405841,-12.7823,0.290063,0.056055,0.056489,0.077509,0.09618,0.154176,0.128399,0.502959,0.051575,0.051567,0.119551,0.15925,0.259914,0.243964,0.098197,0.079389,0.040696,0.025727,0.017944,0.009215,0.006004,0.100211,0.077915,0.035908,0.030829,0.024889,0.019661,0.011297,0.770144,1.027687,0.854016,0.559804,0.481155,0.216279,0.15726,0.488388,0.936282,0.807522,0.492139,0.518787,0.295083,0.157004,1.475298,1.232502,0.98003,0.581155,0.414267,0.169035,0.142241,1.065031,0.918917,0.887303,0.490947,0.375821,0.260695,0.141413,3.594415,5.185645,4.312625,4.636822,6.221802,6.689521,6.079933,8.771489,0.700091,-0.08356,-0.13221,0.122754,0.464689,0.012916,0.809391,0.140303,0.111236,0.054273,0.040154,0.030683,0.021714,0.012793,35.40487,1.377849,1.398006,2.662213,4.082749,9.215756,7.595637,116.1624,1.167551,1.160729,6.255748,11.27888,30.41001,27.53532,0.1,1.8,0.766667,0.3,0.2,0.066667,0.05,0.083333,1.95,0.75,0.266667,0.166667,0.083333,0.05
0.006711,0.000181,-0.00049,-0.0005,0.003191,-0.00463,0.00854,0.009985,-0.00022,-0.00175,0.000109,-0.01826,0.002122,-0.01839,0.169745,0.021738,0.026325,0.023882,0.077606,0.093672,0.124905,0.302065,0.028832,0.026355,0.041279,0.087532,0.127453,0.186586,25.29306,119.8379,-53.4078,-47.4796,24.3177,-20.2156,14.6264,30.2513,-130.393,-15.0367,378.4454,-4.79408,60.05402,-10.1474,0.169619,0.021722,0.026305,0.023865,0.077548,0.093603,0.124812,0.301841,0.02881,0.026336,0.041248,0.087467,0.127359,0.186448,0.039321,0.032008,0.017656,0.008277,0.008212,0.005507,0.003191,0.052807,0.043162,0.019979,0.013544,0.009269,0.0091,0.006332,0.706617,1.21306,0.885636,0.61528,0.425758,0.226683,0.074974,0.478454,1.006716,0.843657,0.601035,0.39976,0.295005,0.112893,1.884082,1.337857,0.895331,0.632923,0.399354,0.217844,0.071594,1.33196,0.760103,0.777296,0.595376,0.364728,0.277605,0.111495,2.830448,4.083474,4.064716,4.456366,5.864146,6.429177,6.514713,9.398744,0.375694,-0.0008,0.03101,0.279924,0.369644,0.324748,0.638935,0.065839,0.053735,0.026663,0.015872,0.012383,0.010636,0.00709,20.24463,0.31918,0.468237,0.385095,4.150464,6.137111,11.4679,48.0161,0.558628,0.468076,1.150484,5.122218,11.02387,23.2848,0.083333,2.95,1.1,0.583333,0.15,0.1,0.033333,0.083333,2.916667,1.3,0.55,0.15,0.116667,0.05
0.002897,0.00255,0.002241,-0.00044,0.005688,0.020218,-0.0057,0.003318,0.000311,-0.00333,-0.00317,0.003574,-0.02939,0.0,0.46007,0.059413,0.056524,0.091122,0.112914,0.203561,0.070015,0.817323,0.055661,0.054359,0.306556,0.21288,0.301602,0.0,158.7983,23.29872,25.2241,-209.276,19.85233,10.06817,-12.2785,246.3481,179.2302,-16.332,-96.7356,59.56429,-10.2638,0.0,0.459532,0.059343,0.056458,0.091016,0.112782,0.203323,0.069934,0.816368,0.055596,0.054295,0.306198,0.212631,0.301249,0.0,0.102684,0.083861,0.03722,0.030056,0.022038,0.016893,0.003401,0.119336,0.088682,0.042811,0.051069,0.023007,0.015619,0.0,0.587499,1.050027,0.798487,0.504573,0.54675,0.336154,0.161409,0.458773,1.090061,0.854101,0.37394,0.418627,0.188688,0.0,1.706565,1.205527,0.831973,0.508713,0.496007,0.270279,0.166545,1.594131,1.370902,1.031009,0.277726,0.393264,0.163815,0.0,4.124412,5.950268,4.641415,4.906417,6.696147,7.078464,6.059123,8.741467,-0.05409,0.005743,-0.16081,-0.11592,0.103791,0.121226,0.0,0.157433,0.122054,0.056728,0.059257,0.031859,0.023008,0.0,48.90581,1.513049,1.370297,3.559862,5.361779,17.67882,2.23979,304.6661,1.330517,1.265861,41.4306,19.93087,38.8895,0.0,0.116667,1.7,0.666667,0.35,0.216667,0.083333,0.05,0.066667,2.2,0.833333,0.15,0.116667,0.05,0.0
0.0094,-0.00139,0.000179,0.000264,-0.00101,-0.00499,0.022254,0.000495,0.000448,0.000156,0.000108,0.000225,0.000767,-0.00239,0.428998,0.083801,0.082141,0.089579,0.11131,0.105313,0.157812,0.06955,0.013543,0.015329,0.018544,0.023599,0.01861,0.022202,45.6381,-60.091,459.2539,338.6808,-110.45,-21.1114,7.091364,140.5792,30.22356,98.02313,171.8662,104.7873,24.27458,-9.28372,0.428772,0.083757,0.082098,0.089532,0.111252,0.105257,0.157729,0.069513,0.013536,0.015321,0.018534,0.023587,0.018601,0.022191,0.147375,0.124157,0.064029,0.031818,0.020254,0.011631,0.008885,0.020018,0.016963,0.008391,0.005457,0.0033,0.001679,0.001012,0.861484,1.238951,0.943192,0.637475,0.466181,0.385085,0.208871,0.501397,1.094528,0.665002,0.493115,0.339714,0.365348,0.15446,1.393178,1.286824,0.963304,0.601818,0.376136,0.28769,0.16925,0.319812,1.043452,0.566315,0.38057,0.199641,0.267267,0.153163,2.047843,2.954413,4.543029,2.964339,6.554206,4.276637,6.856462,9.891784,0.211294,0.094037,0.154068,0.28169,0.333775,0.518399,0.53796,0.148728,0.12531,0.064577,0.032283,0.020521,0.011752,0.008942,180.6172,6.676414,6.405149,7.623793,11.66308,10.64367,23.78921,3.159667,0.174175,0.22319,0.326713,0.529111,0.331935,0.47254,0.133333,4.183333,1.9,0.8,0.4,0.25,0.133333,0.166667,3.35,1.083333,0.616667,0.316667,0.2,0.083333
0.000467,0.001114,-0.00093,-6.53e-06,0.006657,0.000802,-0.02597,8.08e-05,0.000193,0.000862,-3.88e-05,-0.0029,-0.00938,-0.02059,0.343923,0.030243,0.036412,0.051632,0.108703,0.137417,0.165492,0.430587,0.036959,0.046599,0.073531,0.122169,0.236461,0.123346,736.7893,27.15973,-39.2547,-7910.41,16.32993,171.3223,-6.37325,5329.715,191.3658,54.05696,-1894.06,-42.1286,-25.2135,-5.98922,0.343769,0.030229,0.036396,0.051608,0.108654,0.137355,0.165418,0.430394,0.036942,0.046578,0.073498,0.122114,0.236355,0.123291,0.059456,0.046329,0.026056,0.016569,0.014856,0.009434,0.005392,0.071971,0.056042,0.031299,0.02072,0.016521,0.012822,0.004961,0.543022,1.180232,0.903615,0.623191,0.464922,0.275607,0.103637,0.501896,1.217434,0.917465,0.596696,0.483784,0.197766,0.136803,1.885925,1.077423,0.84058,0.573076,0.316605,0.263141,0.091562,1.776175,1.15273,0.792026,0.53425,0.404818,0.173629,0.13266,3.385998,4.884962,4.710443,4.84996,6.795733,6.997013,7.015712,10.12153,0.89435,0.757218,0.666888,0.357137,0.667165,0.483521,0.156805,0.093354,0.072712,0.040725,0.02653,0.022218,0.015919,0.007327,130.5559,1.02013,1.476972,2.966602,13.22725,21.35246,30.86432,208.608,1.523027,2.41727,6.025755,16.72092,63.34433,17.61698,0.116667,5.1,1.916667,0.816667,0.35,0.183333,0.083333,0.133333,5.066667,1.8,0.716667,0.35,0.15,0.1
0.000851,-0.00052,-0.00063,0.002035,0.001361,0.000841,0.001907,0.00386,-0.00014,-0.00201,-0.0083,0.005744,0.006425,-0.02643,0.198483,0.018372,0.021781,0.05525,0.107143,0.108754,0.058181,0.407005,0.0269,0.04731,0.169596,0.151908,0.173727,0.223466,233.2173,-35.1345,-34.363,27.15443,78.70658,129.3557,30.50624,105.4367,-196.518,-23.5662,-20.4321,26.44489,27.03912,-8.45503,0.198382,0.018363,0.02177,0.055222,0.107088,0.108699,0.058151,0.406799,0.026886,0.047286,0.16951,0.151831,0.173639,0.223353,0.039877,0.028996,0.014955,0.015448,0.01166,0.008024,0.002318,0.062505,0.044852,0.023471,0.026352,0.015882,0.008581,0.007153,0.728694,1.178063,1.048974,0.609236,0.442174,0.304131,0.134662,0.453102,1.17588,0.796003,0.468526,0.421625,0.180186,0.102652,2.022344,1.043556,0.964554,0.57557,0.389878,0.236674,0.132724,2.293239,1.057643,0.640595,0.299175,0.415932,0.174176,0.094112,2.886938,4.164971,4.247168,4.85517,6.127368,7.00453,6.89467,9.946906,-0.42153,-0.35805,-0.18749,-0.16914,-0.27955,-0.06604,0.147418,0.074142,0.053409,0.027831,0.030546,0.019702,0.011748,0.007519,39.08023,0.333663,0.468269,3.007036,11.3377,11.86093,3.370853,166.5516,0.716485,2.21179,28.61812,22.97033,30.46192,50.67958,0.183333,5.15,1.533333,0.683333,0.25,0.166667,0.1,0.133333,5.85,0.75,0.316667,0.233333,0.116667,0.066667
0.00374,0.001242,-0.00016,0.000692,0.003304,0.006804,0.001818,0.004568,0.000699,0.00058,-0.00186,-0.00018,-0.00259,0.011086,0.16938,0.030292,0.034357,0.03104,0.043709,0.076935,0.048089,0.205149,0.028908,0.030081,0.042208,0.056257,0.080438,0.096501,45.29175,24.3909,-210.369,44.86904,13.22988,11.30712,26.44834,44.91206,41.37321,51.88008,-22.6717,-318.753,-31.0852,8.705146,0.169303,0.030278,0.034341,0.031026,0.043689,0.0769,0.048067,0.205055,0.028895,0.030068,0.042189,0.056231,0.080401,0.096457,0.054521,0.044719,0.026199,0.011726,0.006847,0.005511,0.001362,0.049539,0.040262,0.021959,0.014656,0.009382,0.006651,0.004101,0.8237,1.261961,0.869362,0.603901,0.498299,0.28857,0.077553,0.640873,1.277497,0.982519,0.620414,0.561723,0.34916,0.141997,2.06419,1.215124,0.822369,0.582874,0.42515,0.217051,0.067662,1.303727,1.213246,0.907453,0.619956,0.516292,0.312875,0.116198,2.171145,3.1323,4.056466,4.104099,5.852244,5.920964,7.002156,10.10198,0.141133,0.085858,0.077363,0.090232,-0.04674,0.056085,0.136642,0.073666,0.060173,0.034185,0.01877,0.011615,0.008637,0.004321,31.63747,1.008524,1.297497,1.058111,2.07513,6.503423,2.504508,37.69522,0.918916,0.993579,1.95755,3.477002,7.11829,10.34118,0.133333,4.85,2.166667,1.05,0.433333,0.183333,0.083333,0.166667,4.583333,2.0,0.933333,0.416667,0.216667,0.116667
0.009305,-4.07e-05,0.000361,0.001069,-0.0005,0.005683,-0.01859,0.008172,0.000174,-0.00115,-0.00266,-0.00105,0.002028,0.007493,0.244229,0.028764,0.029777,0.045167,0.062953,0.089055,0.167839,0.264964,0.024444,0.030119,0.05317,0.060793,0.100324,0.144591,26.24623,-706.978,82.46256,42.26036,-127.081,15.66991,-9.02978,32.42398,140.6124,-26.1307,-20.0217,-57.8287,49.45786,19.29598,0.244117,0.028751,0.029764,0.045146,0.062925,0.089014,0.167762,0.264843,0.024433,0.030105,0.053145,0.060765,0.100278,0.144525,0.045321,0.037369,0.019626,0.011983,0.008627,0.005783,0.005213,0.044918,0.035582,0.018763,0.012807,0.008685,0.006772,0.005017,0.530692,1.14886,0.8238,0.600719,0.509133,0.257758,0.101295,0.458853,1.185838,0.901269,0.613081,0.542402,0.276584,0.111625,0.703697,0.99355,0.640375,0.574807,0.404942,0.232371,0.103597,0.858839,1.080592,0.763029,0.562141,0.461758,0.256561,0.108284,3.002378,4.331516,4.197692,4.239483,6.055989,6.116282,6.997596,10.0954,0.747448,0.41638,0.314139,0.450682,0.406095,0.769544,0.86904,0.063809,0.051599,0.027152,0.017539,0.012242,0.008905,0.007235,62.91598,0.905896,0.970481,2.229945,4.341284,8.85147,31.08524,72.73614,0.65388,0.991591,3.091067,4.061836,11.02137,23.43816,0.1,4.0,1.716667,0.666667,0.366667,0.166667,0.083333,0.116667,4.766667,1.55,0.6,0.366667,0.183333,0.1
0.007667,-0.00084,0.000148,0.001421,-0.01428,-0.00334,0.006272,0.007192,-0.00252,0.001939,-0.01746,0.002402,-0.01047,-0.04591,0.524158,0.046317,0.051279,0.075582,0.259865,0.241245,0.242444,0.746298,0.056238,0.083441,0.209614,0.265561,0.279671,0.242902,68.36849,-55.2707,346.8202,53.18964,-18.1969,-72.285,38.65271,103.769,-22.3461,43.02818,-12.0084,110.5405,-26.7198,-5.29137,0.523894,0.046294,0.051253,0.075543,0.259734,0.241123,0.242321,0.745921,0.05621,0.083399,0.209508,0.265427,0.279529,0.242779,0.0847,0.066184,0.035168,0.023206,0.024582,0.01179,0.006598,0.104443,0.078689,0.045176,0.033805,0.029808,0.018113,0.006086,0.466736,1.21637,0.906597,0.628127,0.385052,0.175452,0.080554,0.369961,1.100558,0.794964,0.458293,0.384957,0.250016,0.070938,1.661918,1.210103,0.831089,0.611909,0.273127,0.176944,0.068619,1.510477,0.864497,0.655512,0.336867,0.302707,0.20391,0.063688,3.955776,5.706978,4.955906,5.085156,7.149861,7.336329,6.897705,9.951285,0.840588,0.348429,0.405979,0.342784,0.395834,0.452848,0.681927,0.134471,0.102821,0.05725,0.041004,0.038636,0.021613,0.008976,231.7884,2.12498,2.600009,5.662335,68.11858,59.42382,61.02409,420.8765,3.134708,6.907885,43.15571,70.34985,78.85331,56.10135,0.116667,4.233333,1.65,0.733333,0.2,0.116667,0.066667,0.116667,4.1,1.116667,0.383333,0.25,0.15,0.066667
0.009541,0.000646,-0.00012,0.02218,-0.02054,-0.02368,0.006453,0.009128,0.000339,0.000682,2.42e-05,0.001096,-0.0014,0.003133,0.351668,0.022163,0.024582,0.185497,0.17433,0.145066,0.105502,0.070994,0.017215,0.028997,0.018209,0.016868,0.023274,0.044402,36.85754,34.32824,-203.636,8.363247,-8.48758,-6.12575,16.35022,7.77724,50.74749,42.53811,751.2997,15.39079,-16.6271,14.1732,0.351265,0.022137,0.024554,0.185284,0.17413,0.1449,0.105381,0.070913,0.017195,0.028963,0.018188,0.016849,0.023247,0.044351,0.057331,0.040138,0.017119,0.030246,0.019339,0.00944,0.00308,0.03538,0.027959,0.020383,0.006303,0.003432,0.001965,0.001325,0.414999,0.90119,0.852775,0.301084,0.359901,0.257905,0.086895,0.558505,0.83402,0.408199,0.51234,0.459969,0.349085,0.085428,1.757219,0.962535,0.914865,0.215396,0.218308,0.240804,0.078386,1.102793,0.829114,0.299264,0.482082,0.372844,0.33749,0.072081,2.379425,3.432784,4.437985,3.164956,6.402658,4.566066,6.077642,8.768184,-0.57318,-0.15261,-0.13437,-0.08046,-0.00833,-0.0295,-0.80354,0.067369,0.048916,0.026618,0.030896,0.019642,0.009643,0.003353,42.277,0.216474,0.263638,15.10372,13.72483,9.510671,5.534832,1.964971,0.129692,0.366414,0.144689,0.12579,0.236522,0.839231,0.1,3.116667,0.683333,0.166667,0.116667,0.066667,0.033333,0.133333,2.45,0.75,0.383333,0.2,0.1,0.033333
0.009488,0.002116,0.000507,-0.00014,-0.01079,0.000888,0.107514,0.006249,0.000272,0.000775,-0.00125,-0.01036,0.007042,-0.01613,0.592644,0.056003,0.045866,0.081768,0.346433,0.347055,0.341302,0.692427,0.043353,0.052526,0.135662,0.345597,0.400768,0.233559,62.45942,26.46812,90.50335,-565.695,-32.1102,390.856,3.174479,110.8105,159.6144,67.76591,-108.17,-33.3431,56.91072,-14.4759,0.592347,0.055975,0.045843,0.081727,0.34626,0.346881,0.341131,0.692079,0.043331,0.0525,0.135594,0.345424,0.400567,0.233442,0.100429,0.078686,0.036144,0.027556,0.029008,0.01934,0.006448,0.097784,0.071313,0.036076,0.034476,0.028098,0.021191,0.010578,0.57275,1.149922,1.052199,0.634306,0.321797,0.207918,0.050705,0.439009,1.156137,0.893168,0.615187,0.317049,0.197428,0.151292,1.98815,1.079256,1.027036,0.626165,0.249908,0.195134,0.042687,1.938693,1.055611,0.795415,0.589259,0.227464,0.174295,0.111178,4.163809,6.007107,5.164784,5.238609,7.451208,7.557715,6.904751,9.96145,-0.45757,-0.18741,-0.10973,-0.19437,-0.30216,-0.12016,0.195637,0.140171,0.106193,0.051067,0.044135,0.040385,0.02869,0.012388,357.1881,3.126295,2.098699,6.66223,119.6894,121.1389,127.3318,492.0057,1.879013,2.748837,18.36659,120.7934,161.38,54.22263,0.133333,4.183333,2.016667,0.8,0.2,0.133333,0.033333,0.133333,5.466667,1.516667,0.583333,0.183333,0.133333,0.116667
0.002235,0.000658,-0.00066,-0.00389,-0.01407,-0.01541,0.00695,0.004,-0.00188,0.008354,-0.00615,0.013232,-0.01111,0.064619,0.422358,0.027304,0.027478,0.066657,0.309222,0.25465,0.112124,1.163498,0.07831,0.148821,0.193906,0.801393,0.556209,0.619952,189.0002,41.49932,-41.7125,-17.157,-21.9735,-16.5258,16.13308,290.8745,-41.7226,17.81398,-31.5489,60.56362,-50.0849,9.59399,0.422142,0.02729,0.027464,0.066623,0.309064,0.25452,0.112066,1.162904,0.07827,0.148745,0.193807,0.800984,0.555925,0.619636,0.063354,0.045376,0.022867,0.01965,0.024807,0.014992,0.003442,0.155264,0.112707,0.065991,0.045868,0.063774,0.026179,0.01416,0.453861,1.277903,0.915684,0.592877,0.326042,0.227902,0.092464,0.260249,0.805152,0.439169,0.499469,0.28917,0.166394,0.068624,2.052234,1.244918,0.833522,0.554105,0.25322,0.200656,0.072639,2.236834,0.649509,0.237041,0.429277,0.154902,0.162879,0.069502,3.850587,5.555222,4.795633,5.256245,6.918635,7.583159,6.887553,9.936638,0.481845,0.158865,0.017163,0.059451,0.286553,0.088716,-0.17346,0.167692,0.121498,0.06984,0.0499,0.068428,0.030168,0.014572,174.9798,0.732812,0.740134,4.358741,92.73954,64.65586,12.31994,1295.324,6.02686,21.7945,36.87082,641.196,314.8054,378.9835,0.166667,5.716667,2.066667,0.65,0.183333,0.133333,0.083333,0.133333,4.05,0.883333,0.533333,0.183333,0.1,0.05
0.005492,0.005292,-0.01577,-0.00413,-0.01095,-0.03917,0.063237,0.001022,0.003821,0.001405,0.004541,-0.00026,0.000226,0.036592,1.152423,0.249149,0.610937,0.496441,0.290865,0.364407,0.406761,0.530393,0.066068,0.104861,0.180979,0.160692,0.200934,0.225615,209.8472,47.08106,-38.7383,-120.293,-26.5674,-9.30322,6.432316,518.7751,17.28932,74.62362,39.8581,-622.247,887.4173,6.165618,1.151862,0.249027,0.61064,0.496199,0.290723,0.36423,0.406563,0.530135,0.066036,0.10481,0.18089,0.160614,0.200836,0.225505,0.393591,0.285756,0.281585,0.120078,0.049832,0.029742,0.022475,0.111577,0.085022,0.051227,0.036042,0.026422,0.017135,0.012272,0.199839,0.498383,0.077182,0.113147,0.174046,0.180063,0.123309,0.457325,1.0182,0.590689,0.451988,0.440229,0.250843,0.181082,0.818882,0.288764,0.044324,0.07172,0.112256,0.102691,0.048983,0.489928,0.665703,0.409058,0.333424,0.372614,0.214956,0.139536,3.436551,4.957895,4.797862,4.709165,6.921852,6.793889,6.934397,10.00422,0.361901,-0.08858,-0.39401,-0.35649,0.081025,0.177278,0.793706,0.409101,0.298136,0.286207,0.125371,0.056404,0.034324,0.025607,1357.243,63.71375,383.2402,253.0992,85.91503,135.9543,165.8879,246.94,4.494419,11.28399,33.5777,26.0067,41.57626,51.8268,0.333333,1.35,1.1,0.633333,0.483333,0.216667,0.116667,0.216667,3.583333,1.0,0.45,0.383333,0.166667,0.116667
